Repository Name
kubernetes/kubernetes
DovAmir/awesome-design-patterns
traefik/traefik
stacksimplify/aws-eks-kubernetes-masterclass
in28minutes/spring-microservices
mfornos/awesome-microservices
istio/istio
in28minutes/devops-master-class
Netflix/conductor
vercel/micro
spring-petclinic/spring-petclinic-microservices
InterviewReady/system-design-resources
apolloconfig/apollo
rootusercop/Free-DevOps-Books-1
rootusercop/Free-DevOps-Books-1
lagom/lagom
helidon-io/helidon
Netflix/zuul
sivaprasadreddy/spring-boot-microservices-series
redhat-scholars/istio-tutorial
microservices-demo/front-end
kennyk65/Microservices-With-Spring-Student-Files
dariubs/GoBooks
livelessons-spring/building-microservices
grpc-ecosystem/awesome-grpc
awslabs/amazon-ecs-nodejs-microservices
fenixsoft/awesome-fenix
ramitsurana/awesome-kubernetes
sqshq/piggymetrics
arun-gupta/microservices
camunda/zeebe
OmarElgabry/microservices-spring-boot
vietnam-devs/coolstore-microservices
alibaba/Sentinel
ashishps1/awesome-system-design-resources
stacksimplify/aws-fargate-ecs-masterclass
mhadidg/software-architecture-books
binhnguyennus/awesome-scalability
mehmetozkaya/Design-Microservices-Architecture-with-Patterns-Principles
ByteByteGoHq/system-design-101
Elfocrash/.NET-Backend-Developer-Roadmap
in28minutes/learn
microservices-demo/catalogue
istio/proxy
vaquarkhan/microservices-recipes-a-free-gitbook
davidetaibi/Microservices_Project_List
sczyh30/vertx-blueprint-microservice
PacktPublishing/Hands-On-Microservices-with-Spring-Boot-and-Spring-Cloud
callistaenterprise/blog-microservices
apache/skywalking
springframeworkguru/mssc-brewery
Staffjoy/v2
eventuate-tram/eventuate-tram-sagas
udacity/DevOps_Microservices
mohnkhan/Free-OReilly-Books
carnellj/spmia_overview
in28minutes/kubernetes-crash-course
mehdihadeli/awesome-software-architecture
in28minutes/docker-crash-course
nicholasjackson/building-microservices-youtube
shabbirdwd53/Springboot-Microservice
eventuate-tram/eventuate-tram-core
vulcand/vulcand
alibaba/sentinel-golang
delimitrou/DeathStarBench
ssola/python-flask-microservice
jbossdemocentral/coolstore-microservice
amigoscode/microservices
PacktPublishing/Microservices-with-Spring-Boot-and-Spring-Cloud-2E
kuchin/awesome-cto
DocsHome/microservices
wanghaisheng/awesome-microservice
cncamp/101
solo-io/squash
learning-zone/spring-boot-basics
asc-lab/dotnetcore-microservices-poc
jina-ai/dev-gpt
apache/servicecomb-service-center
spotify/apollo
microsoft/azure-spring-apps-training
microservices-demo/payment
notadd/notadd
in28minutes/in28minutes-initiatives
madd86/awesome-system-design
redhat-helloworld-msa/helloworld-msa
dapr/dapr
sidd-harth/kubernetes-devops-security
aws-samples/aws-workshop-for-kubernetes
